"county","Mean_NDVI","Min_NDVI","date","mean_mean_ndvi","mean_min_ndvi"
"Calhoun",0.234911111111111,0.0379,2020-09-25,0.192667592578189,0.0738833333333333
"Charlotte",0.243505263157895,0.0231,2020-09-25,0.268350414660809,0.0515833333333333
"Citrus",0.365529824561404,0.0424,2020-09-25,0.230285250622005,0.08725
"Clay",0.492052542372881,0.2711,2020-09-25,0.163769638662648,0.0584444444444444
"Collier",0.442552432432432,0.0016,2020-09-25,0.32122487101407,0.0176833333333333
"Columbia",0.485585,0.0386,2020-09-25,0.181736805555556,0.0581777777777778
"DeSoto",0.275466666666667,-0.0111,2020-09-25,0.283648055537037,0.0615777777777778
"Dixie",0.440314492753623,0.0334,2020-09-25,0.260257059337324,0.0579722222222222
"Duval",0.407058571428571,0.1385,2020-09-25,0.143638327176594,0.0363333333333333
"Escambia",0.287738095238095,0.0865,2020-09-25,0.197169661091224,0.0324277777777778
"Flagler",0.458829166666667,0.1574,2020-09-25,0.272443269478997,0.0778
"Franklin",0.352692,0.0129,2020-09-25,0.204446150234215,0.05625
"Gadsden",0.288821568627451,-0.0124,2020-09-25,0.252487799583878,0.0871277777777778
"Gilchrist",0.225722857142857,0.0191,2020-09-25,0.23411666668254,0.118372222222222
"Glades",0.291271764705882,-0.0047,2020-09-25,0.337603675091838,0.0659722222222222
"Gulf",0.241955769230769,0.0072,2020-09-25,0.192078093581815,0.0570888888888889
"Hamilton",0.2751,0.0157,2020-09-25,0.176349891628448,0.0570888888888889
"Hardee",0.443321666666667,0.1435,2020-09-25,0.280726459582992,0.0828666666666667
"Hendry",0.272818811881188,-0.0217,2020-09-25,0.322628329476898,0.0531666666666667
"Hernando",0.465937209302326,0.041,2020-09-25,0.242968882492623,0.0481444444444444
"Highlands",0.438173195876289,0.0203,2020-09-25,0.306507218168483,0.0614611111111111
"Hillsborough",0.409223157894737,0.1121,2020-09-25,0.205085412452066,0.0323277777777778
"Holmes",0.252895918367347,0.0384,2020-09-25,0.211468704862153,0.0818611111111111
"Indian River",0.0590022727272727,-0.0211,2020-09-25,0.278983689167658,0.0605833333333333
"Jackson",0.359284693877551,0.0272,2020-09-25,0.211388781192905,0.0694277777777778
"Jefferson",0.449753333333333,-0.007,2020-09-25,0.281342407388889,0.110038888888889
"Lafayette",0.252252941176471,0.0198,2020-09-25,0.23692276687037,0.0924222222222222
"Lake",0.540222448979592,0.2189,2020-09-25,0.232063525542464,0.0384666666666667
"Lee",0.306741772151899,0.0305,2020-09-25,0.280619547337954,0.0569222222222222
"Leon",0.2093,-0.0273,2020-09-25,0.257832145709813,0.0843555555555556
"Levy",0.406113513513514,0.0214,2020-09-25,0.225132823537054,0.0453333333333333
"Liberty",0.189494117647059,0.0057,2020-09-25,0.199747331208699,0.0600055555555556
"Madison",0.553543055555556,0.1235,2020-09-25,0.259440740753086,0.0915166666666667
"Manatee",0.314823188405797,0.0465,2020-09-25,0.211363933135828,0.0326666666666667
"Marion",0.367574213836478,0.0387,2020-09-25,0.215505318810697,0.0357333333333333
"Martin",0.375094230769231,0.0054,2020-09-25,0.326115634123526,0.0536166666666667
"Miami-Dade",0.0684863905325444,-0.0083,2020-09-25,0.203909212158242,0.00898333333333333
"Monroe",0.146731506849315,-0.0031,2020-09-25,0.289631559071609,-0.0236666666666667
"Nassau",0.568034426229508,0.1313,2020-09-25,0.179854019447008,0.0439
"Okaloosa",0.256765934065934,0.0384,2020-09-25,0.18105960409937,0.0401055555555556
"Okeechobee",0.293085915492958,-0.003,2020-09-25,0.326767341532081,0.0668
"Orange",0.301783146067416,0.0726,2020-09-25,0.205588534989438,0.0312277777777778
"Osceola",0.301653956834532,-0.0111,2020-09-25,0.237624855260363,0.0216166666666667
"Palm Beach",0.188981111111111,-0.0261,2020-09-25,0.322736334500662,0.0199555555555556
"Pasco",0.489744186046512,0.0645,2020-09-25,0.243921250372702,0.0352333333333333
"Pinellas",0.335345833333333,0.0234,2020-09-25,0.211979057738137,0.05025
"Polk",0.396560227272727,0.0723,2020-09-25,0.22531877436395,0.0277111111111111
"Putnam",0.496157692307692,0.1478,2020-09-25,0.220464115441247,0.0648833333333333
"Santa Rosa",0.260124742268041,0.0635,2020-09-25,0.18112668882813,0.0338722222222222
"Sarasota",0.283943859649123,-0.014,2020-09-25,0.261981684783347,0.0375055555555556
"Seminole",0.343927272727273,0.144,2020-09-25,0.22043054857855,0.0539444444444444
"St. Johns",0.516305,0.1635,2020-09-25,0.204442731211993,0.0492388888888889
"St. Lucie",0.0714982142857143,-0.0043,2020-09-25,0.321369502127807,0.0807833333333333
"Sumter",0.595342857142857,0.2927,2020-09-25,0.250860119063492,0.0669222222222222
"Suwannee",0.240923188405797,0.0359,2020-09-25,0.196394686010467,0.0698055555555556
"Taylor",0.519192523364486,0.0862,2020-09-25,0.261311282557466,0.0636833333333333
"Union",0.5488875,0.3753,2020-09-25,0.216358564814815,0.112766666666667
"Volusia",0.438499056603774,0.0791,2020-09-25,0.250069951441529,0.0215555555555556
"Wakulla",0.270567857142857,-0.0175,2020-09-25,0.240954450116795,0.07455
"Walton",0.40691619047619,0.0573,2020-09-25,0.177397251281708,0.0386055555555556
"Washington",0.281433333333333,0.0311,2020-09-25,0.174132592611111,0.0603611111111111
"Alachua",0.554071590909091,0.294,2020-09-26,0.224946139084383,0.0750555555555556
"Baker",0.534694444444444,0.1571,2020-09-26,0.194331784136301,0.0785888888888889
"Bay",0.470569444444444,0.2358,2020-09-26,0.223858180863135,0.0369833333333333
"Bradford",0.467206666666667,0.2425,2020-09-26,0.21875150063857,0.101272222222222
"Brevard",0.303623711340206,-0.0062,2020-09-26,0.226436739600265,0.0108888888888889
"Broward",0.2166,-0.0279,2020-09-26,0.238442623829593,0.00805555555555556
"Calhoun",0.451375925925926,0.212,2020-09-26,0.192667592578189,0.0738833333333333
"Charlotte",0.34685,0.0197,2020-09-26,0.268350414660809,0.0515833333333333
"Citrus",0.569952631578947,0.2157,2020-09-26,0.230285250622005,0.08725
"Clay",0.44095,0.1253,2020-09-26,0.163769638662648,0.0584444444444444
"Collier",0.426485326086957,-0.0121,2020-09-26,0.32122487101407,0.0176833333333333
"Columbia",0.38901125,0.0821,2020-09-26,0.181736805555556,0.0581777777777778
"DeSoto",0.443083333333333,0.0951,2020-09-26,0.283648055537037,0.0615777777777778
"Dixie",0.513702898550725,0.1259,2020-09-26,0.260257059337324,0.0579722222222222
"Duval",0.352279710144928,0.0212,2020-09-26,0.143638327176594,0.0363333333333333
"Escambia",0.2186,0.0284,2020-09-26,0.197169661091224,0.0324277777777778
"Flagler",0.387472340425532,0.0762,2020-09-26,0.272443269478997,0.0778
"Franklin",0.400905769230769,0.0982,2020-09-26,0.204446150234215,0.05625
"Gadsden",0.562239215686275,0.2764,2020-09-26,0.252487799583878,0.0871277777777778
"Gilchrist",0.521265714285714,0.322,2020-09-26,0.23411666668254,0.118372222222222
"Glades",0.290862352941176,0.005,2020-09-26,0.337603675091838,0.0659722222222222
"Gulf",0.384990384615385,0.1135,2020-09-26,0.192078093581815,0.0570888888888889
"Hamilton",0.404291666666667,0.1374,2020-09-26,0.176349891628448,0.0570888888888889
"Hardee",0.560395,0.182,2020-09-26,0.280726459582992,0.0828666666666667
"Hendry",0.408317821782178,0.0223,2020-09-26,0.322628329476898,0.0531666666666667
"Hernando",0.578313953488372,0.0715,2020-09-26,0.242968882492623,0.0481444444444444
"Highlands",0.526454166666667,0.1203,2020-09-26,0.306507218168483,0.0614611111111111
"Hillsborough",0.147777319587629,-0.0042,2020-09-26,0.205085412452066,0.0323277777777778
"Holmes",0.474967346938776,0.2069,2020-09-26,0.211468704862153,0.0818611111111111
"Indian River",0.510706818181818,0.0907,2020-09-26,0.278983689167658,0.0605833333333333
"Jackson",0.491977319587629,0.2228,2020-09-26,0.211388781192905,0.0694277777777778
"Jefferson",0.465246666666667,0.2089,2020-09-26,0.281342407388889,0.110038888888889
"Lafayette",0.3965,0.1299,2020-09-26,0.23692276687037,0.0924222222222222
"Lake",0.381282653061224,0.023,2020-09-26,0.232063525542464,0.0384666666666667
"Lee",0.365075675675676,0.1431,2020-09-26,0.280619547337954,0.0569222222222222
"Leon",0.440363235294118,0.196,2020-09-26,0.257832145709813,0.0843555555555556
"Levy",0.480691891891892,0.1713,2020-09-26,0.225132823537054,0.0453333333333333
"Liberty",0.497965882352941,0.1225,2020-09-26,0.199747331208699,0.0600055555555556
"Madison",0.421327777777778,0.1612,2020-09-26,0.259440740753086,0.0915166666666667
"Manatee",0.172391304347826,0.0068,2020-09-26,0.211363933135828,0.0326666666666667
"Marion",0.495807547169811,0.1041,2020-09-26,0.215505318810697,0.0357333333333333
"Martin",0.453414814814815,0.0943,2020-09-26,0.326115634123526,0.0536166666666667
"Miami-Dade",0.0942130177514793,-0.0252,2020-09-26,0.203909212158242,0.00898333333333333
"Monroe",0.481626315789474,-0.0194,2020-09-26,0.289631559071609,-0.0236666666666667
"Nassau",0.4565,0.0805,2020-09-26,0.179854019447008,0.0439
"Okaloosa",0.438152747252747,0.1224,2020-09-26,0.18105960409937,0.0401055555555556
"Okeechobee",0.577902777777778,0.0551,2020-09-26,0.326767341532081,0.0668
"Orange",0.345683146067416,0.0512,2020-09-26,0.205588534989438,0.0312277777777778
"Osceola",0.431816666666667,0.0307,2020-09-26,0.237624855260363,0.0216166666666667
"Palm Beach",0.471453591160221,-0.0587,2020-09-26,0.322736334500662,0.0199555555555556
"Pasco",0.343756976744186,0.0193,2020-09-26,0.243921250372702,0.0352333333333333
"Pinellas",0.228436363636364,0.0016,2020-09-26,0.211979057738137,0.05025
"Polk",0.385277840909091,0.0203,2020-09-26,0.22531877436395,0.0277111111111111
"Putnam",0.483246153846154,0.1199,2020-09-26,0.220464115441247,0.0648833333333333
"Santa Rosa",0.262915463917526,0.0077,2020-09-26,0.18112668882813,0.0338722222222222
"Sarasota",0.339552631578947,0.0496,2020-09-26,0.261981684783347,0.0375055555555556
"Seminole",0.353518181818182,0.0447,2020-09-26,0.22043054857855,0.0539444444444444
"St. Johns",0.412631666666667,0.119,2020-09-26,0.204442731211993,0.0492388888888889
"St. Lucie",0.498308771929825,0.2016,2020-09-26,0.321369502127807,0.0807833333333333
"Sumter",0.363510714285714,0.0443,2020-09-26,0.250860119063492,0.0669222222222222
"Suwannee",0.360084057971015,0.1147,2020-09-26,0.196394686010467,0.0698055555555556
"Taylor",0.328327102803738,0.1064,2020-09-26,0.261311282557466,0.0636833333333333
"Union",0.503625,0.3051,2020-09-26,0.216358564814815,0.112766666666667
"Volusia",0.403501904761905,-0.009,2020-09-26,0.250069951441529,0.0215555555555556
"Wakulla",0.420866071428571,0.0877,2020-09-26,0.240954450116795,0.07455
"Walton",0.479816346153846,0.1273,2020-09-26,0.177397251281708,0.0386055555555556
"Washington",0.58366,0.3266,2020-09-26,0.174132592611111,0.0603611111111111
"Alachua",0.00192840909090909,-0.0209,2020-09-27,0.224946139084383,0.0750555555555556
"Baker",-0.013537037037037,-0.025,2020-09-27,0.194331784136301,0.0785888888888889
"Bay",0.0328194444444444,-0.018,2020-09-27,0.223858180863135,0.0369833333333333
"Bradford",0.00644333333333333,-0.0099,2020-09-27,0.21875150063857,0.101272222222222
"Brevard",0.451215463917526,0.0047,2020-09-27,0.226436739600265,0.0108888888888889
"Broward",0.358331707317073,0.0198,2020-09-27,0.238442623829593,0.00805555555555556
"Calhoun",0.00663148148148148,-0.0085,2020-09-27,0.192667592578189,0.0738833333333333
"Charlotte",0.333564,0.0166,2020-09-27,0.268350414660809,0.0515833333333333
"Citrus",0.13155,0.0344,2020-09-27,0.230285250622005,0.08725
"Clay",-0.00217796610169491,-0.0119,2020-09-27,0.163769638662648,0.0584444444444444
"Collier",0.332205882352941,-0.056,2020-09-27,0.32122487101407,0.0176833333333333
"Columbia",-0.01452625,-0.0238,2020-09-27,0.181736805555556,0.0581777777777778
"DeSoto",0.376533333333333,0.0148,2020-09-27,0.283648055537037,0.0615777777777778
"Dixie",0.0458014925373134,-0.0047,2020-09-27,0.260257059337324,0.0579722222222222
"Duval",-0.0108333333333333,-0.0216,2020-09-27,0.143638327176594,0.0363333333333333
"Escambia",0.506247692307692,0.0294,2020-09-27,0.197169661091224,0.0324277777777778
"Flagler",0.0329416666666667,-0.015,2020-09-27,0.272443269478997,0.0778
"Franklin",-0.0179244897959184,-0.0326,2020-09-27,0.204446150234215,0.05625
"Gadsden",-0.00461176470588235,-0.0143,2020-09-27,0.252487799583878,0.0871277777777778
"Gilchrist",-0.00241142857142857,-0.0248,2020-09-27,0.23411666668254,0.118372222222222
"Glades",0.716729069767442,0.4692,2020-09-27,0.337603675091838,0.0659722222222222
"Gulf",-0.00265192307692307,-0.0214,2020-09-27,0.192078093581815,0.0570888888888889
"Hamilton",-0.0168416666666667,-0.0212,2020-09-27,0.176349891628448,0.0570888888888889
"Hardee",0.504754237288136,0.1203,2020-09-27,0.280726459582992,0.0828666666666667
"Hendry",0.543593069306931,0.1577,2020-09-27,0.322628329476898,0.0531666666666667
"Hernando",0.219425581395349,0.0099,2020-09-27,0.242968882492623,0.0481444444444444
"Highlands",0.654735416666667,0.1985,2020-09-27,0.306507218168483,0.0614611111111111
"Hillsborough",0.246908602150538,0.0345,2020-09-27,0.205085412452066,0.0323277777777778
"Holmes",0.0875897959183674,0.0082,2020-09-27,0.211468704862153,0.0818611111111111
"Indian River",0.624018181818182,0.4144,2020-09-27,0.278983689167658,0.0605833333333333
"Jackson",0.0260443298969072,-0.0074,2020-09-27,0.211388781192905,0.0694277777777778
"Jefferson",-0.0191633333333333,-0.0223,2020-09-27,0.281342407388889,0.110038888888889
"Lafayette",-0.00665686274509803,-0.028,2020-09-27,0.23692276687037,0.0924222222222222
"Lake",0.106970833333333,0.0037,2020-09-27,0.232063525542464,0.0384666666666667
"Lee",0.251715789473684,0.0527,2020-09-27,0.280619547337954,0.0569222222222222
"Leon",-0.0162470588235294,-0.0245,2020-09-27,0.257832145709813,0.0843555555555556
"Levy",0.0650205357142857,-0.0183,2020-09-27,0.225132823537054,0.0453333333333333
"Liberty",-0.000335294117647059,-0.0209,2020-09-27,0.199747331208699,0.0600055555555556
"Madison",-0.0220652777777778,-0.0271,2020-09-27,0.259440740753086,0.0915166666666667
"Manatee",0.38170985915493,0.0319,2020-09-27,0.211363933135828,0.0326666666666667
"Marion",0.0145259493670886,-0.0245,2020-09-27,0.215505318810697,0.0357333333333333
"Martin",0.516690740740741,0.1338,2020-09-27,0.326115634123526,0.0536166666666667
"Miami-Dade",0.383560119047619,-0.0059,2020-09-27,0.203909212158242,0.00898333333333333
"Monroe",0.304705128205128,-0.0559,2020-09-27,0.289631559071609,-0.0236666666666667
"Nassau",-0.0139118644067797,-0.029,2020-09-27,0.179854019447008,0.0439
"Okaloosa",0.226547252747253,0.028,2020-09-27,0.18105960409937,0.0401055555555556
"Okeechobee",0.428091666666667,0.0904,2020-09-27,0.326767341532081,0.0668
"Orange",0.171734523809524,0.0259,2020-09-27,0.205588534989438,0.0312277777777778
"Osceola",0.328305072463768,0.0248,2020-09-27,0.237624855260363,0.0216166666666667
"Palm Beach",0.470960773480663,0.0971,2020-09-27,0.322736334500662,0.0199555555555556
"Pasco",0.298105952380952,0.0186,2020-09-27,0.243921250372702,0.0352333333333333
"Pinellas",0.507847826086957,0.2775,2020-09-27,0.211979057738137,0.05025
"Polk",0.389727586206897,0.0435,2020-09-27,0.22531877436395,0.0277111111111111
"Putnam",-0.002,-0.0159,2020-09-27,0.220464115441247,0.0648833333333333
"Santa Rosa",0.472336082474227,0.0201,2020-09-27,0.18112668882813,0.0338722222222222
"Sarasota",0.466201818181818,0.0402,2020-09-27,0.261981684783347,0.0375055555555556
"Seminole",0.134870967741935,0.0177,2020-09-27,0.22043054857855,0.0539444444444444
"St. Johns",-0.00591166666666666,-0.0373,2020-09-27,0.204442731211993,0.0492388888888889
"St. Lucie",0.610214285714286,0.3236,2020-09-27,0.321369502127807,0.0807833333333333
"Sumter",0.0853553571428571,0.0092,2020-09-27,0.250860119063492,0.0669222222222222
"Suwannee",-0.017436231884058,-0.0291,2020-09-27,0.196394686010467,0.0698055555555556
"Taylor",-0.0184140186915888,-0.0317,2020-09-27,0.261311282557466,0.0636833333333333
"Union",0.005575,-0.0195,2020-09-27,0.216358564814815,0.112766666666667
"Volusia",0.118311428571429,-0.0076,2020-09-27,0.250069951441529,0.0215555555555556
"Wakulla",-0.0157909090909091,-0.0302,2020-09-27,0.240954450116795,0.07455
"Walton",0.125422857142857,0.0184,2020-09-27,0.177397251281708,0.0386055555555556
"Washington",0.0416183333333333,0.0018,2020-09-27,0.174132592611111,0.0603611111111111
"Alachua",0.001375,-0.0176,2020-09-28,0.224946139084383,0.0750555555555556
"Baker",0.100196153846154,-0.0146,2020-09-28,0.194331784136301,0.0785888888888889
"Bay",0.363430666666667,0.0208,2020-09-28,0.223858180863135,0.0369833333333333
"Bradford",0.00318620689655172,-0.0112,2020-09-28,0.21875150063857,0.101272222222222
"Brevard",0.219515053763441,0.0014,2020-09-28,0.226436739600265,0.0108888888888889
"Broward",0.0964044642857143,-0.0224,2020-09-28,0.238442623829593,0.00805555555555556
"Calhoun",0.306637037037037,0.1003,2020-09-28,0.192667592578189,0.0738833333333333
"Charlotte",0.345928571428571,-0.0028,2020-09-28,0.268350414660809,0.0515833333333333
"Citrus",-0.0122508771929824,-0.0168,2020-09-28,0.230285250622005,0.08725
"Clay",0.0288524590163934,-0.018,2020-09-28,0.163769638662648,0.0584444444444444
"Collier",0.210092972972973,-0.0188,2020-09-28,0.32122487101407,0.0176833333333333
"Columbia",-0.01310375,-0.025,2020-09-28,0.181736805555556,0.0581777777777778
"DeSoto",0.198401666666667,-0.0153,2020-09-28,0.283648055537037,0.0615777777777778
"Dixie",-0.0148544117647059,-0.0265,2020-09-28,0.260257059337324,0.0579722222222222
"Duval",0.01285,-0.0237,2020-09-28,0.143638327176594,0.0363333333333333
"Escambia",0.3837546875,0.1473,2020-09-28,0.197169661091224,0.0324277777777778
"Flagler",0.19685625,-0.0443,2020-09-28,0.272443269478997,0.0778
"Franklin",0.195186274509804,-0.0139,2020-09-28,0.204446150234215,0.05625
"Gadsden",0.366603921568627,0.0818,2020-09-28,0.252487799583878,0.0871277777777778
"Gilchrist",-0.0145142857142857,-0.0232,2020-09-28,0.23411666668254,0.118372222222222
"Glades",0.375118823529412,0.0063,2020-09-28,0.337603675091838,0.0659722222222222
"Gulf",0.178105660377359,-0.0088,2020-09-28,0.192078093581815,0.0570888888888889
"Hamilton",0.01600625,-0.022,2020-09-28,0.176349891628448,0.0570888888888889
"Hardee",0.126958333333333,-0.0068,2020-09-28,0.280726459582992,0.0828666666666667
"Hendry",0.072044,-0.0206,2020-09-28,0.322628329476898,0.0531666666666667
"Hernando",-0.00751818181818181,-0.0186,2020-09-28,0.242968882492623,0.0481444444444444
"Highlands",0.280442105263158,0.0146,2020-09-28,0.306507218168483,0.0614611111111111
"Hillsborough",0.256592553191489,-0.0027,2020-09-28,0.205085412452066,0.0323277777777778
"Holmes",0.404767346938776,0.0707,2020-09-28,0.211468704862153,0.0818611111111111
"Indian River",0.121235555555556,-0.0079,2020-09-28,0.278983689167658,0.0605833333333333
"Jackson",0.403229591836735,0.1168,2020-09-28,0.211388781192905,0.0694277777777778
"Jefferson",0.186386666666667,-4e-04,2020-09-28,0.281342407388889,0.110038888888889
"Lafayette",-0.0153862745098039,-0.0259,2020-09-28,0.23692276687037,0.0924222222222222
"Lake",0.082478125,-0.0396,2020-09-28,0.232063525542464,0.0384666666666667
"Lee",0.340739473684211,0.0386,2020-09-28,0.280619547337954,0.0569222222222222
"Leon",0.251254411764706,0.0427,2020-09-28,0.257832145709813,0.0843555555555556
